06.04.2021 11:05:19 Application started. Press Ctrl+C to shut down. 
06.04.2021 11:05:19 Hosting environment: Development 
06.04.2021 11:05:19 Content root path: C:\Users\Anuitex\Source\Repos\BookStore\Store.PresentationLayer 
06.04.2021 15:31:06 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getuserorders 
06.04.2021 15:33:21 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getuserorders 
06.04.2021 15:33:21 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getuserorders 
06.04.2021 15:33:41 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getuserorders 
06.04.2021 15:33:41 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getuserorders 
06.04.2021 15:41:57 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getuserorders 
06.04.2021 15:41:57 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getuserorders 
06.04.2021 15:43:05 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getuserorders 
06.04.2021 15:43:05 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getuserorders 
06.04.2021 15:43:32 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getuserorders 
06.04.2021 15:43:32 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getuserorders 
06.04.2021 15:43:40 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getuserorders 
06.04.2021 15:43:40 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getuserorders 
06.04.2021 15:43:50 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getuserorders 
06.04.2021 15:43:50 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getuserorders 
06.04.2021 15:44:57 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getuserorders 
06.04.2021 15:44:57 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getuserorders 
06.04.2021 15:45:13 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getuserorders 
06.04.2021 15:45:14 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getuserorders 
06.04.2021 15:45:24 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getuserorders 
06.04.2021 15:45:24 REQUEST METHOD:  POST, REQUEST BODY:  {"pageNumber":1,"pageSize":6}, REQUEST URL:  https://localhost:44300/order/getuserorders 
06.04.2021 15:45:33 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/account/signin 
06.04.2021 15:45:33 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/account/signin 
06.04.2021 15:45:39 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:45:39 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:46:01 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:46:01 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:46:07 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:46:07 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:46:08 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:46:09 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:46:10 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:46:13 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:46:14 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:46:16 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:46:17 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:46:19 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:46:19 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:46:46 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:46:46 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:48:55 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:48:55 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:49:12 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:49:12 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:49:20 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:49:20 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:49:31 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:49:31 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:50:02 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:50:02 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
06.04.2021 15:50:03 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/admin/getusers 
06.04.2021 15:50:03 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/admin/getusers 
06.04.2021 15:50:05 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 15:50:05 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 15:50:06 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/author/getauthors 
06.04.2021 15:50:06 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/author/getauthors 
06.04.2021 16:28:14 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:28:21 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:28:41 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:28:41 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:29:06 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:29:06 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:29:16 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:29:17 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:29:24 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:29:24 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:30:07 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:30:07 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:30:22 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:30:22 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:30:23 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingedition?id=1 
06.04.2021 16:30:23 REQUEST METHOD:  GET, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingedition?id=1 
06.04.2021 16:30:26 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:30:27 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingedition?id=2 
06.04.2021 16:30:27 REQUEST METHOD:  GET, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingedition?id=2 
06.04.2021 16:30:29 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:30:29 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:30:35 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:30:35 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:39:10 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:39:11 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:40:33 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getmaxpriceprintingedition 
06.04.2021 16:40:33 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:40:33 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:40:33 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getmaxpriceprintingedition 
06.04.2021 16:54:22 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingedition?id=2 
06.04.2021 16:54:23 REQUEST METHOD:  GET, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingedition?id=2 
06.04.2021 16:54:25 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getmaxpriceprintingedition 
06.04.2021 16:54:25 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:54:25 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getmaxpriceprintingedition 
06.04.2021 16:54:25 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:54:26 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingedition?id=1 
06.04.2021 16:54:26 REQUEST METHOD:  GET, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingedition?id=1 
06.04.2021 16:54:28 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getmaxpriceprintingedition 
06.04.2021 16:54:28 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:54:29 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingedition?id=2 
06.04.2021 16:54:29 REQUEST METHOD:  GET, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingedition?id=2 
06.04.2021 16:54:30 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getmaxpriceprintingedition 
06.04.2021 16:54:30 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:54:31 REQUEST METHOD:  GET, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingedition?id=1 
06.04.2021 16:54:32 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getmaxpriceprintingedition 
06.04.2021 16:54:32 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:54:32 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getmaxpriceprintingedition 
06.04.2021 16:54:32 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:54:33 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getmaxpriceprintingedition 
06.04.2021 16:54:33 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:54:57 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingedition?id=2 
06.04.2021 16:54:57 REQUEST METHOD:  GET, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingedition?id=2 
06.04.2021 16:55:03 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingedition?id=2 
06.04.2021 16:55:03 REQUEST METHOD:  GET, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingedition?id=2 
06.04.2021 16:55:51 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingedition?id=2 
06.04.2021 16:55:51 REQUEST METHOD:  GET, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingedition?id=2 
06.04.2021 16:55:52 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getmaxpriceprintingedition 
06.04.2021 16:55:52 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 16:55:52 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getmaxpriceprintingedition 
06.04.2021 16:55:52 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 17:11:29 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/account/signin 
06.04.2021 17:11:30 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/account/signin 
06.04.2021 17:11:36 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 17:11:36 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 17:11:40 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/author/getauthors 
06.04.2021 17:11:40 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/author/getauthors 
06.04.2021 17:12:38 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/author/updateauthor 
06.04.2021 17:12:38 REQUEST METHOD:  PUT, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/author/updateauthor 
06.04.2021 17:12:43 REQUEST METHOD:  PUT, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/author/updateauthor 
06.04.2021 17:13:36 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/author/getauthors 
06.04.2021 17:13:36 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/author/getauthors 
06.04.2021 17:13:38 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 17:13:38 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getmaxpriceprintingedition 
06.04.2021 17:13:38 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getmaxpriceprintingedition 
06.04.2021 17:13:38 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 17:13:43 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/admin/getusers 
06.04.2021 17:13:43 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/admin/getusers 
06.04.2021 17:19:57 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 17:19:57 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 17:20:00 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 17:20:00 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 17:20:00 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 17:20:00 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 17:20:00 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 17:20:01 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 17:20:01 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 17:20:01 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 17:20:01 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 17:20:01 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 17:20:01 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 17:20:02 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
06.04.2021 17:20:02 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
07.04.2021 09:14:18 Application started. Press Ctrl+C to shut down. 
07.04.2021 09:14:18 Hosting environment: Development 
07.04.2021 09:14:18 Content root path: C:\Users\Anuitex\Source\Repos\BookStore\Store.PresentationLayer 
07.04.2021 09:14:19 REQUEST METHOD:  GET, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/Home/MainPage 
07.04.2021 09:14:19 REQUEST METHOD:  GET, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/css/AccountAdmin.css 
07.04.2021 09:14:19 REQUEST METHOD:  GET, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/favicon.ico 
07.04.2021 09:18:17 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getmaxpriceprintingedition 
07.04.2021 09:18:17 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
07.04.2021 09:18:17 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getmaxpriceprintingedition 
07.04.2021 09:18:18 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
07.04.2021 09:18:24 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/account/signin 
07.04.2021 09:18:25 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/account/signin 
07.04.2021 09:19:19 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/author/getauthors 
07.04.2021 09:19:19 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/author/getauthors 
07.04.2021 09:19:23 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
07.04.2021 09:19:23 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
07.04.2021 09:19:25 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/admin/getusers 
07.04.2021 09:19:25 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/admin/getusers 
07.04.2021 09:19:26 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
07.04.2021 09:19:27 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/order/getorders 
07.04.2021 09:19:30 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getmaxpriceprintingedition 
07.04.2021 09:19:30 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
07.04.2021 09:19:30 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getmaxpriceprintingedition 
07.04.2021 09:19:30 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
07.04.2021 09:19:32 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
07.04.2021 09:19:34 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
07.04.2021 09:19:58 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getmaxpriceprintingedition 
07.04.2021 09:19:58 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
07.04.2021 09:19:58 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getmaxpriceprintingedition 
07.04.2021 09:19:59 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
07.04.2021 09:20:00 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/user/profile 
07.04.2021 09:20:00 REQUEST METHOD:  GET, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/user/profile 
07.04.2021 09:20:06 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/user/updateuser 
07.04.2021 09:20:06 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/user/updateuser 
07.04.2021 09:20:10 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/user/profile 
07.04.2021 09:20:10 REQUEST METHOD:  GET, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/user/profile 
07.04.2021 09:21:41 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/user/profile 
07.04.2021 09:21:41 REQUEST METHOD:  GET, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/user/profile 
07.04.2021 09:21:44 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/user/updateuser 
07.04.2021 09:21:44 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/user/updateuser 
07.04.2021 09:22:47 Application started. Press Ctrl+C to shut down. 
07.04.2021 09:22:47 Hosting environment: Development 
07.04.2021 09:22:47 Content root path: C:\Users\Anuitex\Source\Repos\BookStore\Store.PresentationLayer 
07.04.2021 09:22:47 REQUEST METHOD:  GET, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/Home/MainPage 
07.04.2021 09:22:57 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/user/profile 
07.04.2021 09:22:58 REQUEST METHOD:  GET, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/user/profile 
07.04.2021 09:23:02 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/user/updateuser 
07.04.2021 09:23:02 REQUEST METHOD:  POST, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/user/updateuser 
07.04.2021 09:23:21 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/user/profile 
07.04.2021 09:23:21 REQUEST METHOD:  GET, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/user/profile 
07.04.2021 09:23:34 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/user/profile 
07.04.2021 09:23:34 REQUEST METHOD:  GET, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/user/profile 
07.04.2021 09:23:39 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getmaxpriceprintingedition 
07.04.2021 09:23:39 REQUEST METHOD:  OPTIONS, REQUEST BODY:  , REQUEST URL:  https://localhost:44300/printingedition/getprintingeditions 
